timestamp,src_ip,dst_ip,src_port,dst_port,flags,label
1679605218.7701783,52.182.141.63,192.168.0.41,443,53437,PA,normal
1679605218.9214394,52.182.141.63,192.168.0.41,443,53437,PA,normal
1679605219.0800092,52.182.141.63,192.168.0.41,443,53438,PA,normal
1679605219.0841126,52.182.141.63,192.168.0.41,443,53438,A,normal
1679605219.1170082,52.182.141.63,192.168.0.41,443,53438,A,normal
1679605219.1195836,52.182.141.63,192.168.0.41,443,53437,A,normal
1679605220.1568787,52.182.141.63,192.168.0.41,443,53438,PA,normal
1679605220.9334936,52.182.141.63,192.168.0.41,443,53437,PA,normal
1679605229.093346,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605237.2444677,52.159.49.199,192.168.0.41,443,52039,A,normal
1679605238.7854266,137.135.225.146,192.168.0.41,443,63042,PA,normal
1679605241.72934,20.42.65.88,192.168.0.41,443,53393,A,normal
1679605246.876829,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605248.103355,20.199.120.182,192.168.0.41,443,61557,PA,normal
1679605251.0954094,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605253.0961957,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605253.1031928,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605253.1414359,31.13.84.8,192.168.0.41,443,53320,PA,normal
1679605253.2678154,52.159.49.199,192.168.0.41,443,63255,A,normal
1679605257.8981173,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605261.6160512,140.82.114.25,192.168.0.41,443,52750,PA,normal
1679605261.7445679,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605262.079499,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605271.2458978,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605271.2509005,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605271.2818995,31.13.84.8,192.168.0.41,443,53331,A,normal
1679605271.284898,31.13.84.8,192.168.0.41,443,53320,A,normal
1679605271.286905,31.13.84.8,192.168.0.41,443,53331,A,normal
1679605271.2989225,31.13.84.8,192.168.0.41,443,53320,A,normal
1679605271.3079035,31.13.84.8,192.168.0.41,443,53328,A,normal
1679605271.3151853,31.13.84.8,192.168.0.41,443,53331,A,normal
1679605271.3218975,31.13.84.51,192.168.0.41,443,52602,A,normal
1679605271.3259044,31.13.84.51,192.168.0.41,443,52602,A,normal
1679605271.3289046,31.13.84.8,192.168.0.41,443,53328,A,normal
1679605271.3319023,31.13.84.8,192.168.0.41,443,53328,A,normal
1679605271.3349016,31.13.84.8,192.168.0.41,443,53320,A,normal
1679605271.3369703,31.13.84.51,192.168.0.41,443,52602,A,normal
1679605271.3399014,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605271.3479238,31.13.84.8,192.168.0.41,443,53320,PA,normal
1679605271.3499007,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605271.3518987,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605271.3809326,52.159.49.199,192.168.0.41,443,52039,RA,malicious
1679605272.7736535,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605276.4521902,20.42.65.88,192.168.0.41,443,53393,RA,malicious
1679605287.0815773,31.13.84.8,192.168.0.41,443,53320,PA,normal
1679605287.1125696,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605287.1155708,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605290.943438,52.159.49.199,192.168.0.41,443,63255,PA,normal
1679605291.128711,52.159.49.199,192.168.0.41,443,63255,A,normal
1679605291.1782584,52.159.49.199,192.168.0.41,443,63255,A,normal
1679605293.120018,20.199.120.182,192.168.0.41,443,61557,PA,normal
1679605293.8503618,137.135.225.146,192.168.0.41,443,63042,PA,normal
1679605301.117627,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605303.2341688,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605303.2648666,31.13.84.8,192.168.0.41,443,53320,PA,normal
1679605303.2824342,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605307.534158,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605310.5958922,13.69.239.72,192.168.0.41,443,53484,SA,malicious
1679605310.6608896,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605310.7718198,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605310.9988835,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605311.0611515,13.69.239.72,192.168.0.41,443,53484,PA,normal
1679605311.0711448,13.69.239.72,192.168.0.41,443,53484,PA,normal
1679605311.0791342,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605311.0841334,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605311.1060827,13.69.239.72,192.168.0.41,443,53484,PA,normal
1679605311.2936468,13.69.239.72,192.168.0.41,443,53489,SA,malicious
1679605311.3536038,13.69.239.72,192.168.0.41,443,53489,A,normal
1679605311.3566043,13.69.239.72,192.168.0.41,443,53489,A,normal
1679605311.3606055,13.69.239.72,192.168.0.41,443,53489,A,normal
1679605311.3626025,13.69.239.72,192.168.0.41,443,53489,PA,normal
1679605311.423604,13.69.239.72,192.168.0.41,443,53489,PA,normal
1679605311.4838889,13.69.239.72,192.168.0.41,443,53489,A,normal
1679605311.4868894,13.69.239.72,192.168.0.41,443,53489,PA,normal
1679605311.553895,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605311.5589275,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605311.5608912,13.69.239.72,192.168.0.41,443,53484,FPA,normal
1679605311.6257553,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605311.632754,13.69.239.72,192.168.0.41,443,53484,A,normal
1679605311.6357684,13.69.239.72,192.168.0.41,443,53489,A,normal
1679605311.6407511,13.69.239.72,192.168.0.41,443,53489,PA,normal
1679605311.6958737,13.69.239.72,192.168.0.41,443,53490,SA,malicious
1679605311.7557557,13.69.239.72,192.168.0.41,443,53490,A,normal
1679605311.7587543,13.69.239.72,192.168.0.41,443,53490,A,normal
1679605311.761755,13.69.239.72,192.168.0.41,443,53490,PA,normal
1679605311.8199322,13.69.239.72,192.168.0.41,443,53490,PA,normal
1679605311.8798833,13.69.239.72,192.168.0.41,443,53490,A,normal
1679605311.882533,13.69.239.72,192.168.0.41,443,53490,A,normal
1679605311.8867052,13.69.239.72,192.168.0.41,443,53490,A,normal
1679605311.8895366,13.69.239.72,192.168.0.41,443,53490,PA,normal
1679605311.9472673,13.69.239.72,192.168.0.41,443,53490,FA,normal
1679605311.950303,13.69.239.72,192.168.0.41,443,53489,FA,normal
1679605313.8790152,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605314.0270948,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605319.0952058,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605319.1012087,31.13.84.8,192.168.0.41,443,53320,PA,normal
1679605319.135212,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605321.6144512,140.82.114.25,192.168.0.41,443,52750,PA,normal
1679605321.7435026,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605327.0825174,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605333.515729,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605335.0828867,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605335.1258519,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605335.1288521,31.13.84.8,192.168.0.41,443,53320,PA,normal
1679605336.3673115,52.159.49.199,192.168.0.41,443,63255,A,normal
1679605341.5302165,20.199.120.182,192.168.0.41,443,61557,A,normal
1679605341.5713236,20.199.120.182,192.168.0.41,443,61557,A,normal
1679605341.576324,20.199.120.182,192.168.0.41,443,61557,A,normal
1679605341.581324,20.199.120.182,192.168.0.41,443,61557,PA,normal
1679605341.5846362,20.199.120.182,192.168.0.41,443,61557,A,normal
1679605341.6692758,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605342.1936786,52.159.49.199,192.168.0.41,443,53507,SA,malicious
1679605342.3666081,52.159.49.199,192.168.0.41,443,53507,A,normal
1679605342.36968,52.159.49.199,192.168.0.41,443,53507,A,normal
1679605342.3736105,52.159.49.199,192.168.0.41,443,53507,A,normal
1679605342.381639,52.159.49.199,192.168.0.41,443,53507,PA,normal
1679605342.5553179,52.159.49.199,192.168.0.41,443,53507,PA,normal
1679605342.7345157,52.159.49.199,192.168.0.41,443,53507,PA,normal
1679605347.7018392,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605348.9261746,137.135.225.146,192.168.0.41,443,63042,PA,normal
1679605350.0917258,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605351.0962298,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605351.108216,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605351.1131744,31.13.84.8,192.168.0.41,443,53320,A,normal
1679605351.124438,31.13.84.8,192.168.0.41,443,53320,PA,normal
1679605351.1347275,31.13.84.8,192.168.0.41,443,53320,RA,malicious
1679605353.4190261,31.13.84.8,192.168.0.41,443,53517,SA,malicious
1679605353.4517405,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605353.4557283,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.490724,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.5159342,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.5857222,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.6350918,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605353.6380913,31.13.84.8,192.168.0.41,443,53517,A,normal
1679605353.6570957,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.661091,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.690097,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.695105,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.699305,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.7030923,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.8110693,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.8260598,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605353.9808018,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605354.0007353,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605357.0724418,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605363.2946064,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605363.518862,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605366.900722,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605367.0882423,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605367.1364148,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605369.0826519,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605373.2984033,20.199.120.151,192.168.0.41,443,63459,PA,normal
1679605373.4841092,13.107.4.52,192.168.0.41,80,53527,SA,malicious
1679605373.5249438,13.107.4.52,192.168.0.41,80,53527,A,normal
1679605373.5633445,13.107.4.52,192.168.0.41,80,53527,PA,normal
1679605373.5723038,13.107.4.52,192.168.0.41,80,53527,FA,normal
1679605373.5843427,13.107.4.52,192.168.0.41,80,53527,A,normal
1679605373.6582403,52.159.49.199,192.168.0.41,443,63255,PA,normal
1679605373.8429072,52.159.49.199,192.168.0.41,443,63255,A,normal
1679605373.9302166,52.159.49.199,192.168.0.41,443,63255,A,normal
1679605377.6247969,80.80.160.8,192.168.0.41,53,53537,SA,malicious
1679605377.6297414,80.80.160.8,192.168.0.41,53,53538,SA,malicious
1679605377.6397276,80.80.160.8,192.168.0.41,53,53539,SA,malicious
1679605377.643739,80.80.160.8,192.168.0.41,53,53541,SA,malicious
1679605377.6477559,80.80.160.8,192.168.0.41,53,53540,SA,malicious
1679605377.6517277,80.80.160.8,192.168.0.41,53,53542,SA,malicious
1679605377.6547246,80.80.160.8,192.168.0.41,53,53543,SA,malicious
1679605377.6577234,80.80.160.8,192.168.0.41,53,53546,SA,malicious
1679605377.6607306,80.80.160.8,192.168.0.41,53,53545,SA,malicious
1679605377.6637256,80.80.160.8,192.168.0.41,53,53544,SA,malicious
1679605377.6687253,80.80.160.8,192.168.0.41,53,53547,SA,malicious
1679605377.701727,80.80.160.8,192.168.0.41,53,53547,SA,malicious
1679605377.7057297,80.80.160.8,192.168.0.41,53,53543,SA,malicious
1679605377.7117834,80.80.160.8,192.168.0.41,53,53542,SA,malicious
1679605377.716726,80.80.160.8,192.168.0.41,53,53546,SA,malicious
1679605377.7217517,80.80.160.8,192.168.0.41,53,53545,SA,malicious
1679605377.729991,80.80.160.8,192.168.0.41,53,53544,SA,malicious
1679605377.755755,31.13.84.51,192.168.0.41,443,52602,A,normal
1679605377.759726,31.13.84.51,192.168.0.41,443,52602,A,normal
1679605377.7789457,31.13.84.51,192.168.0.41,443,52602,A,normal
1679605377.7867236,80.80.160.8,192.168.0.41,53,53542,A,normal
1679605377.7907257,80.80.160.8,192.168.0.41,53,53542,A,normal
1679605377.7947257,80.80.160.8,192.168.0.41,53,53543,A,normal
1679605377.7987306,80.80.160.8,192.168.0.41,53,53543,A,normal
1679605377.8017416,80.80.160.8,192.168.0.41,53,53546,A,normal
1679605377.805724,80.80.160.8,192.168.0.41,53,53546,A,normal
1679605377.8087256,31.13.84.51,192.168.0.41,443,52602,PA,normal
1679605377.8127253,80.80.160.8,192.168.0.41,53,53545,A,normal
1679605377.8167243,80.80.160.8,192.168.0.41,53,53545,A,normal
1679605377.8207383,80.80.160.8,192.168.0.41,53,53547,A,normal
1679605377.8238714,31.13.84.51,192.168.0.41,443,52602,A,normal
1679605377.8287294,80.80.160.8,192.168.0.41,53,53547,A,normal
1679605377.8317266,80.80.160.8,192.168.0.41,53,53544,A,normal
1679605377.8407238,80.80.160.8,192.168.0.41,53,53544,A,normal
1679605377.848725,52.159.49.199,192.168.0.41,443,53507,FA,normal
1679605377.853726,52.159.49.199,192.168.0.41,443,53507,A,normal
1679605377.874723,80.80.160.9,192.168.0.41,53,53563,SA,malicious
1679605377.88023,80.80.160.9,192.168.0.41,53,53563,A,normal
1679605377.8829923,80.80.160.9,192.168.0.41,53,53563,A,normal
1679605377.8887246,80.80.160.9,192.168.0.41,53,53563,PA,normal
1679605377.8957264,80.80.160.8,192.168.0.41,53,53546,PA,normal
1679605377.8997252,80.80.160.9,192.168.0.41,53,53563,FA,normal
1679605377.903761,80.80.160.8,192.168.0.41,53,53546,FA,normal
1679605377.913587,80.80.160.8,192.168.0.41,53,53543,PA,normal
1679605377.9177587,80.80.160.8,192.168.0.41,53,53543,FA,normal
1679605377.9277575,80.80.160.8,192.168.0.41,53,53542,PA,normal
1679605377.932755,104.46.162.226,192.168.0.41,443,53549,SA,malicious
1679605377.9357243,80.80.160.8,192.168.0.41,53,53542,FA,normal
1679605377.942723,80.80.160.8,192.168.0.41,53,53545,PA,normal
1679605377.9487355,104.46.162.226,192.168.0.41,443,53551,SA,malicious
1679605377.9517403,104.46.162.226,192.168.0.41,443,53548,SA,malicious
1679605377.9547274,104.46.162.226,192.168.0.41,443,53550,SA,malicious
1679605377.959727,104.46.162.226,192.168.0.41,443,53559,SA,malicious
1679605377.9627433,104.46.162.226,192.168.0.41,443,53558,SA,malicious
1679605377.9667282,80.80.160.8,192.168.0.41,53,53545,FA,normal
1679605377.972753,80.80.160.8,192.168.0.41,53,53547,PA,normal
1679605377.9767237,104.46.162.226,192.168.0.41,443,53560,SA,malicious
1679605377.980756,80.80.160.8,192.168.0.41,53,53547,FA,normal
1679605377.9887242,80.80.160.8,192.168.0.41,53,53544,FA,normal
1679605378.008755,104.46.162.226,192.168.0.41,443,53562,SA,malicious
1679605378.0427246,80.80.160.8,192.168.0.41,53,53544,FPA,normal
1679605378.618858,104.46.162.226,192.168.0.41,443,53549,PA,normal
1679605383.7159452,140.82.114.25,192.168.0.41,443,52750,PA,normal
1679605384.3895626,31.13.84.8,192.168.0.41,443,53331,PA,normal
1679605384.3935616,31.13.84.8,192.168.0.41,443,53328,PA,normal
1679605385.0881536,140.82.114.25,192.168.0.41,443,52750,PA,normal
1679605385.0911784,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605385.0951493,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605385.1421793,80.80.160.9,192.168.0.41,53,53594,SA,malicious
1679605385.1451492,80.80.160.9,192.168.0.41,53,53593,SA,malicious
1679605385.148196,80.80.160.8,192.168.0.41,53,53595,SA,malicious
1679605385.151156,80.80.160.8,192.168.0.41,53,53596,SA,malicious
1679605385.154151,140.82.114.25,192.168.0.41,443,52750,A,normal
1679605385.1571524,31.13.84.8,192.168.0.41,443,53517,PA,normal
1679605385.33429,80.80.160.9,192.168.0.41,53,53594,A,normal
1679605385.338191,80.80.160.9,192.168.0.41,53,53593,A,normal
1679605385.3411899,80.80.160.9,192.168.0.41,53,53594,A,normal
1679605385.3441918,80.80.160.9,192.168.0.41,53,53593,A,normal
1679605385.34819,80.80.160.9,192.168.0.41,53,53594,PA,normal
1679605385.35519,80.80.160.9,192.168.0.41,53,53593,PA,normal
1679605385.3611891,80.80.160.9,192.168.0.41,53,53593,PA,normal
1679605385.3641937,80.80.160.9,192.168.0.41,53,53594,PA,normal
1679605385.3681972,80.80.160.9,192.168.0.41,53,53593,A,normal
1679605385.3712893,80.80.160.9,192.168.0.41,53,53594,A,normal
1679605385.7615147,80.80.160.8,192.168.0.41,53,53596,R,malicious
1679605385.7654805,80.80.160.9,192.168.0.41,53,53594,FA,normal
1679605385.7685144,80.80.160.8,192.168.0.41,53,53595,R,malicious
1679605385.771481,80.80.160.9,192.168.0.41,53,53593,FA,normal
1679605385.7744796,31.13.84.36,192.168.0.41,443,53597,SA,malicious
1679605385.7764807,80.80.160.9,192.168.0.41,53,53599,SA,malicious
1679605385.7784805,80.80.160.9,192.168.0.41,53,53600,SA,malicious
1679605385.7814834,80.80.160.9,192.168.0.41,53,53601,SA,malicious
1679605385.7844818,80.80.160.9,192.168.0.41,53,53593,A,normal
1679605385.787496,80.80.160.9,192.168.0.41,53,53594,A,normal
1679605385.7899237,80.80.160.8,192.168.0.41,53,53596,A,normal
1679605385.7924986,80.80.160.8,192.168.0.41,53,53595,A,normal
1679605385.7954807,80.80.160.8,192.168.0.41,53,53595,FA,normal
1679605385.7984803,80.80.160.8,192.168.0.41,53,53596,FA,normal
1679605385.802479,80.80.160.8,192.168.0.41,53,53595,PA,normal
1679605385.8044503,80.80.160.8,192.168.0.41,53,53596,PA,normal
1679605385.807482,80.80.160.9,192.168.0.41,53,53593,FA,normal
1679605386.1129692,80.80.160.9,192.168.0.41,53,53594,FA,normal
1679605386.1840858,80.80.160.9,192.168.0.41,53,53601,A,normal
1679605386.1900845,80.80.160.9,192.168.0.41,53,53601,A,normal
1679605386.1950462,80.80.160.9,192.168.0.41,53,53600,A,normal
1679605386.2000413,80.80.160.9,192.168.0.41,53,53600,A,normal
1679605386.2070322,80.80.160.9,192.168.0.41,53,53601,PA,normal
1679605386.220035,80.80.160.9,192.168.0.41,53,53600,PA,normal
1679605386.2270398,80.80.160.9,192.168.0.41,53,53599,A,normal
1679605386.234075,80.80.160.9,192.168.0.41,53,53599,A,normal
1679605386.247041,80.80.160.9,192.168.0.41,53,53599,PA,normal
1679605386.2540708,31.13.84.36,192.168.0.41,443,53597,A,normal
1679605386.2590601,31.13.84.36,192.168.0.41,443,53597,PA,normal
1679605386.2610295,80.80.160.8,192.168.0.41,53,53596,FPA,normal
1679605386.2660534,80.80.160.8,192.168.0.41,53,53595,FPA,normal
1679605386.2710645,80.80.160.9,192.168.0.41,53,53601,PA,normal
1679605386.3493164,80.80.160.9,192.168.0.41,53,53594,R,malicious
1679605386.3652256,80.80.160.9,192.168.0.41,53,53600,FA,normal
1679605386.3722327,80.80.160.9,192.168.0.41,53,53599,FA,normal
1679605386.3802245,31.13.84.36,192.168.0.41,443,53597,PA,normal
1679605386.3842235,31.13.84.36,192.168.0.41,443,53597,PA,normal
1679605386.386223,31.13.84.36,192.168.0.41,443,53597,PA,normal
1679605386.388225,31.13.84.36,192.168.0.41,443,53597,PA,normal
1679605386.3942568,31.13.84.36,192.168.0.41,443,53597,A,normal
1679605386.3982549,31.13.84.36,192.168.0.41,443,53597,PA,normal
1679605387.0221875,80.80.160.8,192.168.0.41,53,53596,FPA,normal
1679605387.0451803,80.80.160.8,192.168.0.41,53,53595,FPA,normal
1679605387.0662363,31.13.84.36,192.168.0.41,443,53597,A,normal
1679605387.077419,80.80.160.9,192.168.0.41,53,53601,FA,normal
1679605387.083185,80.80.160.9,192.168.0.41,53,53605,SA,malicious
1679605387.087183,80.80.160.9,192.168.0.41,53,53606,SA,malicious
1679605387.0911815,80.80.160.9,192.168.0.41,53,53607,SA,malicious
1679605387.0986583,80.80.160.9,192.168.0.41,53,53608,SA,malicious
1679605387.112185,80.80.160.9,192.168.0.41,53,53609,SA,malicious
1679605387.1151853,80.80.160.9,192.168.0.41,53,53611,SA,malicious
1679605387.118185,80.80.160.9,192.168.0.41,53,53610,SA,malicious
1679605387.121185,80.80.160.9,192.168.0.41,53,53612,SA,malicious
1679605387.1242452,80.80.160.9,192.168.0.41,53,53605,A,normal
1679605387.1286309,80.80.160.9,192.168.0.41,53,53605,A,normal
1679605387.1313322,80.80.160.9,192.168.0.41,53,53605,A,normal
1679605387.1342485,80.80.160.9,192.168.0.41,53,53607,A,normal
1679605387.1372864,80.80.160.9,192.168.0.41,53,53606,A,normal
1679605387.1396189,80.80.160.9,192.168.0.41,53,53606,A,normal
1679605387.1425,80.80.160.9,192.168.0.41,53,53607,A,normal
1679605387.1482506,80.80.160.9,192.168.0.41,53,53606,PA,normal
1679605387.1542842,80.80.160.9,192.168.0.41,53,53605,PA,normal
1679605387.160625,80.80.160.9,192.168.0.41,53,53607,PA,normal
1679605387.1632853,80.80.160.9,192.168.0.41,53,53608,A,normal
1679605387.1672797,80.80.160.9,192.168.0.41,53,53608,A,normal
1679605387.1742833,80.80.160.9,192.168.0.41,53,53608,PA,normal
1679605387.178288,80.80.160.9,192.168.0.41,53,53608,A,normal
1679605387.1882532,80.80.160.9,192.168.0.41,53,53605,A,normal
1679605387.1952453,80.80.160.9,192.168.0.41,53,53606,PA,normal
1679605387.19825,80.80.160.9,192.168.0.41,53,53606,A,normal
1679605387.2016294,80.80.160.9,192.168.0.41,53,53607,A,normal
1679605387.2052507,80.80.160.9,192.168.0.41,53,53610,A,normal
1679605387.2092462,80.80.160.9,192.168.0.41,53,53612,A,normal
1679605387.212224,80.80.160.9,192.168.0.41,53,53610,A,normal
1679605387.215502,80.80.160.9,192.168.0.41,53,53611,A,normal
1679605387.2193239,80.80.160.9,192.168.0.41,53,53612,A,normal
1679605387.226283,80.80.160.9,192.168.0.41,53,53610,PA,normal
1679605387.2302835,80.80.160.9,192.168.0.41,53,53612,PA,normal
1679605387.233423,80.80.160.9,192.168.0.41,53,53607,FA,normal
1679605387.2372468,80.80.160.9,192.168.0.41,53,53606,FA,normal
1679605387.2402456,80.80.160.9,192.168.0.41,53,53608,FA,normal
1679605387.2432852,80.80.160.9,192.168.0.41,53,53605,FA,normal
1679605387.2462466,80.80.160.9,192.168.0.41,53,53611,A,normal
1679605387.2502851,80.80.160.9,192.168.0.41,53,53609,A,normal
1679605387.253246,80.80.160.9,192.168.0.41,53,53609,A,normal
1679605387.2572856,80.80.160.9,192.168.0.41,53,53609,PA,normal
1679605387.2642922,80.80.160.9,192.168.0.41,53,53611,PA,normal
1679605387.3327324,80.80.160.9,192.168.0.41,53,53610,FA,normal
1679605387.3356745,80.80.160.9,192.168.0.41,53,53611,FA,normal
1679605387.3376772,80.80.160.9,192.168.0.41,53,53612,FA,normal
1679605387.339678,80.80.160.9,192.168.0.41,53,53609,FA,normal
1679605387.349672,80.80.160.8,192.168.0.41,53,53595,FPA,normal
1679605387.3526735,80.80.160.8,192.168.0.41,53,53596,FPA,normal
1679605387.3546648,80.80.160.9,192.168.0.41,53,53612,FA,normal
1679605387.3568778,80.80.160.9,192.168.0.41,53,53609,FA,normal
1679605387.359752,80.80.160.9,192.168.0.41,53,53610,FA,normal
1679605387.362682,80.80.160.9,192.168.0.41,53,53611,FA,normal
1679605387.3918376,142.251.31.188,192.168.0.41,443,53618,SA,malicious
1679605387.6885347,142.251.31.188,192.168.0.41,443,53618,SA,malicious
1679605388.1084037,80.80.160.9,192.168.0.41,53,53612,R,malicious
1679605388.1683974,54.229.152.140,192.168.0.41,443,53619,SA,malicious
1679605388.192398,20.199.120.182,192.168.0.41,443,61557,PA,normal
1679605388.1993995,20.199.120.151,192.168.0.41,443,63459,PA,normal
1679605388.3574004,54.229.152.140,192.168.0.41,443,53619,A,normal
1679605388.3623974,54.229.152.140,192.168.0.41,443,53619,A,normal
1679605388.3673985,54.229.152.140,192.168.0.41,443,53619,PA,normal
1679605388.541336,54.229.152.140,192.168.0.41,443,53619,A,normal
1679605388.5513284,54.229.152.140,192.168.0.41,443,53619,A,normal
1679605388.5613344,54.229.152.140,192.168.0.41,443,53619,PA,normal
1679605388.570328,80.80.160.9,192.168.0.41,53,53620,SA,malicious
1679605388.581332,80.80.160.9,192.168.0.41,53,53622,SA,malicious
1679605388.5903292,80.80.160.9,192.168.0.41,53,53621,SA,malicious
1679605388.5997915,80.80.160.9,192.168.0.41,53,53623,SA,malicious
1679605388.6093254,80.80.160.9,192.168.0.41,53,53624,SA,malicious
1679605388.6224716,80.80.160.9,192.168.0.41,53,53625,SA,malicious
1679605388.6943135,80.80.160.9,192.168.0.41,53,53620,A,normal
1679605388.699316,80.80.160.9,192.168.0.41,53,53620,A,normal
1679605388.703316,80.80.160.9,192.168.0.41,53,53622,A,normal
1679605388.7073138,80.80.160.9,192.168.0.41,53,53620,A,normal
1679605388.7093148,80.80.160.9,192.168.0.41,53,53622,A,normal
1679605388.7124183,80.80.160.9,192.168.0.41,53,53623,A,normal
1679605388.7207649,80.80.160.9,192.168.0.41,53,53620,PA,normal
1679605388.7243147,80.80.160.9,192.168.0.41,53,53622,PA,normal
1679605388.7273135,80.80.160.9,192.168.0.41,53,53621,A,normal
1679605388.7306688,80.80.160.9,192.168.0.41,53,53625,A,normal
1679605388.7336717,80.80.160.9,192.168.0.41,53,53623,A,normal
1679605388.735683,80.80.160.9,192.168.0.41,53,53625,A,normal
1679605388.7378645,80.80.160.9,192.168.0.41,53,53621,A,normal
1679605388.739953,80.80.160.9,192.168.0.41,53,53624,A,normal
1679605388.7419991,80.80.160.9,192.168.0.41,53,53624,A,normal
1679605388.7466688,80.80.160.9,192.168.0.41,53,53621,PA,normal
1679605388.7506678,80.80.160.9,192.168.0.41,53,53623,PA,normal
1679605388.7556672,80.80.160.9,192.168.0.41,53,53624,PA,normal
1679605388.7586694,80.80.160.9,192.168.0.41,53,53625,PA,normal
1679605388.7636685,80.80.160.9,192.168.0.41,53,53620,FA,normal
1679605388.7666695,80.80.160.9,192.168.0.41,53,53622,FA,normal
1679605388.7696688,80.80.160.9,192.168.0.41,53,53623,FA,normal
1679605388.772669,80.80.160.9,192.168.0.41,53,53624,FA,normal
1679605388.7746694,80.80.160.9,192.168.0.41,53,53625,FA,normal
1679605388.7776678,80.80.160.9,192.168.0.41,53,53621,FA,normal
1679605389.3604178,80.80.160.8,192.168.0.41,53,53596,FPA,normal
1679605389.3803883,80.80.160.8,192.168.0.41,53,53595,FPA,normal
1679605389.7282774,142.251.31.188,192.168.0.41,443,53618,SA,malicious
1679605393.71381,80.80.160.8,192.168.0.41,53,53596,FPA,normal
1679605393.7697344,80.80.160.8,192.168.0.41,53,53595,FPA,normal
1679605393.780735,142.251.31.188,192.168.0.41,443,53618,SA,malicious
1679605394.3348374,80.80.160.9,192.168.0.41,53,53629,SA,malicious
1679605394.3469,80.80.160.9,192.168.0.41,53,53630,SA,malicious
